"스토어팜 보고서(주1회)(2021.08.02.~2021.08.08.),signcody"
"캠페인유형","캠페인","광고그룹","소재","평균노출순위","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)","전환수","전환율(%)","전환매출액(원)","전환당비용(원)","광고수익률(%)"
"쇼핑검색","스토어팜","a","nad-a001-02-000000138286763","3.2","442","15","3.4","408","6,116","0","0","0","0","0"
"쇼핑검색","스토어팜","a","nad-a001-02-000000138286764","5.4","225","1","0.45","429","429","0","0","0","0","0"
"쇼핑검색","스토어팜","a","nad-a001-02-000000140009122","9.9","17","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","a","nad-a001-02-000000141199730","2.6","11","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","z","nad-a001-02-000000141207076","12.4","11","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","z","nad-a001-02-000000141207077","8.9","30","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","z","nad-a001-02-000000141207078","22.5","36","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","z","nad-a001-02-000000141207080","22.7","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","z","nad-a001-02-000000141207082","19.9","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","z","nad-a001-02-000000141207083","27","23","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","z","nad-a001-02-000000141207084","24","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","w","nad-a001-02-000000138287071","5.9","856","1","0.12","396","396","0","0","0","0","0"
"쇼핑검색","스토어팜","w","nad-a001-02-000000138287075","6.8","720","1","0.14","462","462","0","0","0","0","0"
"쇼핑검색","스토어팜","w","nad-a001-02-000000141199728","9.4","149","1","0.68","429","429","0","0","0","0","0"
"쇼핑검색","스토어팜","v","nad-a001-02-000000141199733","7.4","150","2","1.34","341","682","0","0","0","0","0"
"쇼핑검색","스토어팜","v","nad-a001-02-000000141207097","33.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","v","nad-a001-02-000000141207098","32","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","v","nad-a001-02-000000141207099","33","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","v","nad-a001-02-000000141207103","34","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","y","nad-a001-02-000000138287084","11.3","100","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","y","nad-a001-02-000000138287086","16.6","63","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138104755","4.4","60","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272061","4.2","35","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272062","3.3","32","1","3.13","385","385","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272063","8.2","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272068","4.2","76","3","3.95","128","385","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272069","4.5","32","1","3.13","330","330","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272070","4.8","17","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272072","6.1","360","4","1.12","393","1,573","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000138272073","8.5","80","2","2.5","55","110","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000139474949","5.2","143","1","0.7","407","407","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000139739578","6.8","39","1","2.57","231","231","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000139996756","3","131","1","0.77","121","121","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000141045852","4.9","97","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000141045853","14.4","199","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000141134081","5.9","495","5","1.02","194","968","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000141134082","6.5","43","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000141193813","6.2","1,052","10","0.96","406","4,059","1","10","91,400","4,059","2,251.79"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000141193814","5.5","474","5","1.06","319","1,595","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000142168267","5.6","7","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000142168271","3.1","15","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000142168275","19.1","16","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000142168276","14","40","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000143673313","3","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000143673318","12","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000143806799","1.4","89","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208081","21","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208082","17","20","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208083","3.9","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208085","16.6","38","1","2.64","154","154","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208086","15.8","12","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208088","6.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208090","14.6","13","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208091","12.1","22","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208092","2.4","35","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208096","36.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208097","13.5","85","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208099","14.3","10","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208100","3.2","36","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208101","20","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208102","16.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208104","34","6","1","16.67","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208105","4.7","34","2","5.89","55","110","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208106","21","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208107","19","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208108","12.5","13","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208110","2.6","127","2","1.58","105","209","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208112","1","16","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208118","14.4","48","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208122","7.8","118","2","1.7","66","132","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208124","5.1","163","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288504","4.1","181","1","0.56","374","374","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288505","5.5","34","2","5.89","182","363","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288506","4.2","62","1","1.62","231","231","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288508","9.4","68","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288510","4.3","171","8","4.68","391","3,124","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288512","5.3","90","1","1.12","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288515","8","511","8","1.57","316","2,530","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288517","2.2","161","3","1.87","198","594","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288518","8.9","41","1","2.44","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141199729","3.9","54","1","1.86","264","264","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141206978","17.4","127","1","0.79","319","319","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141206979","3.6","15","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141206984","6","91","3","3.3","275","825","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288697","18.2","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288698","12.3","98","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288699","11.3","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288705","17.3","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288760","7","150","5","3.34","361","1,804","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288761","7.7","291","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207085","44.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207086","46.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000138288757","8.8","171","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000138288758","12.1","118","2","1.7","396","792","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009742","7.1","197","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009743","9.3","157","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009744","7.3","231","3","1.3","396","1,188","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009745","6.8","267","2","0.75","226","451","0","0","0","0","0"
"쇼핑검색","스토어팜","l","nad-a001-02-000000138288753","12.5","15","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","l","nad-a001-02-000000141206839","4.9","77","1","1.3","88","88","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288671","6.3","501","1","0.2","374","374","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288673","4.5","631","1","0.16","495","495","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288675","8.1","225","2","0.89","440","880","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288677","4.5","700","1","0.15","407","407","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288679","5","621","2","0.33","451","902","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288682","14.6","94","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288685","4.8","17","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288742","8.3","214","0","0","0","0","1","0","7,000","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141199734","11.6","53","1","1.89","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207107","6","357","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207108","9.2","69","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207111","8.1","53","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207112","8.9","71","1","1.41","286","286","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207114","17.6","7","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207115","9.4","29","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207116","11.7","30","1","3.34","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288651","22.9","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288652","21.9","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288654","17.9","11","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288656","43","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288661","15.9","14","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288663","20.9","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000141199721","4.5","323","3","0.93","290","869","1","33.33","79,900","869","9,194.48"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288629","44.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288630","40.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288633","42","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288635","44.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288637","46","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288642","43","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288643","47","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288601","39","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288602","43","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288603","26","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288609","28","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288614","20.5","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288615","27.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000140188112","31.4","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000140188113","4.9","92","1","1.09","396","396","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288580","50.8","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288581","58.7","7","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288582","52.3","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288584","44.4","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288586","50.4","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288588","7.4","29","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288593","54.6","8","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288594","43.8","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207039","3.4","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207046","2","135","3","2.23","55","165","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207047","8.8","40","2","5","77","154","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207048","10.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207053","12.9","13","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","c","nad-a001-02-000000138288736","2.8","83","2","2.41","61","121","0","0","0","0","0"
"쇼핑검색","스토어팜","c","nad-a001-02-000000138288737","5.2","54","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","h","nad-a001-02-000000140009857","6.2","332","17","5.13","201","3,421","2","11.76","17,000","1,711","496.93"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288556","6.3","162","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288559","6.4","293","1","0.35","451","451","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288561","6.5","208","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288563","9.4","139","1","0.72","440","440","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288566","5.5","577","6","1.04","277","1,661","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000141206728","5","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000138288732","25.6","23","1","4.35","374","374","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000140009396","28","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000140009397","28.2","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","q","nad-a001-02-000000141206965","10","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141206998","38","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141206999","31.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141207016","11.2","13","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141207017","34","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","n","nad-a001-02-000000138288726","9","166","1","0.61","330","330","0","0","0","0","0"
"쇼핑검색","스토어팜","n","nad-a001-02-000000138288727","98","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","p","nad-a001-02-000000138288724","8.3","356","6","1.69","339","2,035","0","0","0","0","0"
"쇼핑검색","스토어팜","p","nad-a001-02-000000138288725","11.7","136","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288530","28","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288534","30.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288540","8","43","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288714","27","8","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000141199724","29","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000141206903","3","144","5","3.48","218","1,089","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183825","7.2","264","1","0.38","308","308","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183832","2","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183837","12.6","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183842","13.2","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183846","7.5","270","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183847","4.5","353","14","3.97","313","4,378","4","28.57","26,000","1,095","593.88"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183848","5.7","358","1","0.28","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183849","6.5","297","1","0.34","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","x","nad-a001-02-000000141199720","7.3","746","12","1.61","357","4,279","0","0","0","0","0"
